[GIN] 2022/07/29 - 11:44:39 | 200 |    117.1465ms |    172.23.208.1 | POST     "/auth/login/"
[GIN] 2022/07/29 - 13:04:54 | 200 |      5.5799ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:04:54 | 200 |      6.1014ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     57.8892ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     71.3988ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:04:54 | 200 |      54.988ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     47.0245ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     33.3039ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     29.0375ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:04:54 | 200 |      18.378ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:04:54 | 200 |     40.5644ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:05:54 | 200 |      6.0586ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     14.1932ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     17.0169ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     35.4142ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:05:54 | 200 |      6.6965ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:05:54 | 200 |      5.0628ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     66.0865ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     66.1539ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:05:54 | 200 |    101.0009ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     81.8615ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     41.1006ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     25.1265ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:05:54 | 200 |     40.8882ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:05:54 | 200 |      22.416ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:06:02 | 200 |     24.9933ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      4.1419ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      4.5724ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      6.9339ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     14.7736ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      6.5018ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      7.1119ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     68.5087ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     66.4815ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     86.3332ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      52.122ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:06:54 | 200 |      23.118ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     42.6981ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     18.4083ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:06:54 | 200 |     14.2231ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     13.1981ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:07:54 | 200 |      4.5452ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     12.6261ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     13.3585ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:07:54 | 200 |      3.0901ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:07:54 | 200 |      9.7096ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:07:54 | 200 |      99.413ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:07:54 | 200 |    116.8532ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     76.7255ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     82.1523ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     41.2983ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     58.4254ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:07:54 | 200 |      28.745ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:07:54 | 200 |     20.8206ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:08:03 | 200 |    1.2444697s |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 13:08:54 | 200 |      4.1406ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:08:54 | 200 |      3.4508ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:08:54 | 200 |      6.0669ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:08:54 | 200 |      5.8182ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:08:54 | 200 |      2.3688ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:08:54 | 200 |       4.614ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     29.0503ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:08:54 | 200 |    104.0715ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:08:54 | 200 |    121.5925ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     66.7518ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     27.3126ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     44.7463ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     35.2359ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:08:54 | 200 |     11.8398ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:09:54 | 200 |        6.76ms |    172.23.208.1 | GET      "/auth/refresh/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      5.2358ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      4.1127ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     11.5355ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      6.5606ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      2.7869ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      2.5945ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      15.048ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     21.5645ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     70.1097ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     37.2122ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     21.9079ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     26.8225ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:09:54 | 200 |      9.9352ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:09:54 | 200 |     20.6858ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:10:02 | 200 |     18.2068ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 13:10:54 | 200 |       7.371ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     10.5434ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     11.8803ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     14.8652ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:10:54 | 200 |      8.1877ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:10:54 | 200 |      3.4264ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     30.4638ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     20.1153ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     15.8577ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     14.7414ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     14.8629ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     14.9235ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:10:54 | 200 |     14.9052ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:10:54 | 200 |      15.509ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      4.2873ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      4.3369ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      6.4897ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     14.6548ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      3.3069ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      4.3599ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     27.1324ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     24.2363ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     19.3792ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     23.3658ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      12.731ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:11:54 | 200 |      11.983ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     24.7589ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:11:54 | 200 |     22.8887ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:12:01 | 200 |     20.7336ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 13:12:54 | 200 |      4.5493ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:12:54 | 200 |       6.992ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     12.6722ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     12.7109ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:12:54 | 200 |      4.3127ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:12:54 | 200 |      2.5148ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     22.8189ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     30.1873ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     21.1298ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     21.3486ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:12:54 | 200 |       6.384ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:12:54 | 200 |      7.4607ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     17.1278ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:12:54 | 200 |     27.4274ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      4.5336ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      3.2939ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      8.8756ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      5.9759ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      2.3518ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      3.5258ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     30.8616ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     27.1763ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     33.8869ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     20.3174ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      7.0491ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:13:54 | 200 |      9.3138ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     22.0043ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:13:54 | 200 |     34.4069ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      4.7109ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      5.6966ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:14:54 | 200 |     10.7261ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      6.2911ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      1.9777ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      2.1357ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:14:54 | 200 |     13.9959ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:14:54 | 200 |     11.3694ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      14.888ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:14:54 | 200 |     11.8713ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      6.3113ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      6.9629ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      6.9319ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:14:54 | 200 |      7.2254ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:15:54 | 200 |     16.1482ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      6.7079ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      7.0743ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      5.7204ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      2.4662ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      3.6149ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:15:54 | 200 |     13.4105ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:15:54 | 200 |     12.6589ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:15:54 | 200 |     12.9686ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:15:54 | 200 |     14.0226ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      4.2889ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      6.5154ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      7.4756ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:15:54 | 200 |      7.6046ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      4.5339ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      3.6281ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      5.3887ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      6.6148ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      3.3654ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      3.1191ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:16:54 | 200 |     14.9179ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:16:54 | 200 |     17.6701ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:16:54 | 200 |     13.9648ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:16:54 | 200 |     17.3118ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      6.4616ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      9.9221ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      6.0661ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:16:54 | 200 |      8.7727ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      4.8206ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      4.0083ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      4.0809ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      5.1556ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:17:54 | 200 |       2.242ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:17:54 | 200 |       3.748ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:17:54 | 200 |     26.3942ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:17:54 | 200 |     28.8406ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      23.945ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:17:54 | 200 |     22.5426ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      5.9678ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      8.2718ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:17:54 | 200 |     12.0909ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:17:54 | 200 |      12.944ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:18:54 | 200 |     11.2649ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      4.8786ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      6.6251ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      9.2626ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      2.4852ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      5.9341ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:18:54 | 200 |     26.7699ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:18:54 | 200 |     32.3421ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:18:54 | 200 |     27.6639ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:18:54 | 200 |     20.8682ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      6.1391ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      8.3296ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      15.776ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:18:54 | 200 |      14.917ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:19:24 | 200 |     16.8274ms |    172.23.208.1 | POST     "/device_data/create/"
[GIN] 2022/07/29 - 13:19:54 | 200 |       4.539ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      4.1758ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      8.8431ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      8.9209ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      3.0549ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      3.2478ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      37.888ms |    172.23.208.1 | POST     "/task/"
[GIN] 2022/07/29 - 13:19:54 | 200 |     51.2615ms |    172.23.208.1 | GET      "/task_batch/3ca31c49-f28f-49e8-a899-232e49ae399d/"
[GIN] 2022/07/29 - 13:19:54 | 200 |     42.9959ms |    172.23.208.1 | GET      "/task_batch/73116781-c1b4-49e8-bea2-68ef6581ba58/"
[GIN] 2022/07/29 - 13:19:54 | 200 |     43.8906ms |    172.23.208.1 | GET      "/task_batch/c75d25fc-e003-4103-af15-7be956e88b73/"
[GIN] 2022/07/29 - 13:19:54 | 200 |     13.7332ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      17.314ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:19:54 | 200 |     16.9666ms |    172.23.208.1 | POST     "/device/"
[GIN] 2022/07/29 - 13:19:54 | 200 |      7.0985ms |    172.23.208.1 | POST     "/device_data/"
[GIN] 2022/07/29 - 13:20:54 | 200 |     11.2057ms |    172.23.208.1 | POST     "/shift/"
[GIN] 2022/07/29 - 13:20:54 | 200 |       4.636ms |    172.23.208.1 | POST     "/line/"
[GIN] 2022/07/29 - 13:20:54 | 200 |      6.3357ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:20:54 | 200 |     11.1508ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:20:54 | 200 |      2.4629ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:20:54 | 200 |      4.1422ms |    172.23.208.1 | POST     "/downtime/"
[GIN] 2022/07/29 - 13:20:54 | 200 |     29.8261ms |    172.23.208.1 | POST     "/task/"
